,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume,sp500_close,btc_return,btc_return_30d,btc_volatility_30d,btc_drawdown,btc_crash_flag,btc_boom_flag,btc_convexity,btc_liquidity_cost,eth_return,eth_return_30d,eth_volatility_30d,eth_drawdown,eth_crash_flag,eth_boom_flag,eth_convexity,eth_liquidity_cost,nasdaq_return,nasdaq_return_30d,nasdaq_volatility_30d,nasdaq_drawdown,nasdaq_crash_flag,nasdaq_boom_flag,nasdaq_convexity,nasdaq_liquidity_cost,corr_btc_nasdaq_30d,corr_eth_nasdaq_30d,risk_ratio_btc_vs_nasdaq
2021-10-14,57370.83,58532.54,56818.05,57347.94,43053.336781,3604.75,3826.25,3585.59,3787.83,4719.93398,14778.9,15086.6,14778.2,15080.6,0.0,4438.23,-0.00033224676207577186,0.21728061416825462,0.03992560224480851,-0.09794825009830904,0,0,0.029896278750378792,129578511.84735736,0.05078854289479162,0.10239522700814896,0.04898173975383166,-0.04091244008598751,0,1,0.06353505833155128,92933.02744374963,0.02014503341721463,-0.021064452681254897,0.010153177333619106,-0.03953175851681064,0,0,0.020450114716921052,0.0,0.4098544858536955,0.5933687818003228,3.932322031782804
2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.908022,3787.83,3899.98,3733.51,3865.24,5169.9895400000005,15069.9,15160.4,15036.2,15160.1,0.0,4471.37,0.0754077653007239,0.28160043523246703,0.04175664258433394,-0.02992654345261505,0,1,0.09863404095380074,1094222.8131375187,0.020436503222161395,0.07040708944890617,0.048294672445682925,-0.021312044077469817,0,0,0.04306847698978584,252978.06351788295,0.00527167354084046,-0.02351660526112387,0.010090953507086551,-0.03446848350136606,0,0,0.008192558096582404,0.0,0.4179546603159323,0.5842329119173482,4.138023346830025
2021-10-16,61672.42,62378.42,60150.0,60875.57,35467.88096,3865.24,3967.99,3803.2,3826.74,4039.28621,15069.9,15160.4,15036.2,15160.1,0.0,4471.37,-0.012920686426769024,0.2752063248803569,0.041836280931573475,-0.04246055839559576,0,0,0.03660614594655948,2745044.058655991,-0.009960571659198392,0.07261602110060617,0.04827369018808295,-0.03106033559443058,0,0,0.043062763605575496,405527.1417076133,0.0,-0.022969097412431916,0.010091822786243404,-0.03446848350136606,0,0,0.008192558096582404,0.0,0.4160469863222109,0.5839304498458165,4.145558276451255
2021-10-17,60875.57,61718.39,58963.0,61528.33,39099.24124,3826.74,3915.69,3646.0,3844.13,3998.67036,15069.9,15160.4,15036.2,15160.1,0.0,4471.37,0.01072285647592297,0.3008109094337883,0.041696159485694634,-0.03219300039323631,0,0,0.04478246037231954,3646342.265642596,0.004544338000491255,0.13121203917321922,0.047304840899087014,-0.026657146257289,0,0,0.07015631625361267,879921.6872404434,0.0,-0.009299194897532392,0.009785222939926628,-0.03446848350136606,0,0,0.008192558096582404,0.0,0.4098084640811399,0.5632119279983179,4.261131006453821
2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.44844,3844.13,3892.87,3676.58,3746.14,4704.75553,15161.5,15312.2,15053.9,15303.8,0.0,4486.48,0.007825825924415497,0.2840406239115858,0.0416418198769972,-0.024619111285882872,0,0,0.045981895776541305,6618902.944079903,-0.025490813265940604,0.09013819735245421,0.04761745908931214,-0.051468447185782175,0,0,0.05773676370877756,184566.63721356652,0.009478829295321178,9.148891677113191e-05,0.009945787170105967,-0.025316375077222907,0,0,0.016878160979626047,0.0,0.4023445127273412,0.5294375254146546,4.186876040681768
2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.107744,3746.14,3884.47,3730.25,3875.98,4952.6564,15299.3,15443.8,15286.3,15426.0,0.0,4519.63,0.03661918818045651,0.36067334508141635,0.04150894420518723,0.0,0,0,0.049218278799245604,1464480.6661173992,0.034659676360200065,0.16436006428646532,0.04745521351909145,-0.0185926505478033,0,0,0.03978864700024247,142893.86085406606,0.007984944915641945,0.008077164366373957,0.010050664828439526,-0.017533580022036345,0,0,0.010210035005834306,0.0,0.415986635006835,0.5419056273654165,4.129965889228946
2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.934856,3875.98,4167.71,3828.0,4161.51,4966.77076,15421.7,15461.6,15334.8,15372.5,0.0,4536.19,0.026770445013028166,0.5343591467471585,0.03697142623322623,0.0,0,0,0.053310982295681236,1921107.9838191576,0.07366653078705254,0.3977885335599438,0.04405749955460317,0.0,0,1,0.08163142705412219,67422.34272079392,-0.0034681706210294427,0.024082339617613746,0.009397163492779415,-0.02094094119595188,0,0,0.008248495690356227,0.0,0.29435039870572094,0.4149713826607308,3.93431346794164
2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537,4161.51,4368.62,4019.76,4055.94,7300.54266,15368.1,15499.4,15316.7,15396.2,0.0,4549.78,-0.05769967641600382,0.5267975110950505,0.03727620023877653,-0.05769967641600387,1,0,0.07460210650208271,1187851.2627581602,-0.025368195678972305,0.46695504671105703,0.04179611442771805,-0.025368195678972333,0,0,0.08601212049487904,287783.1704924805,0.0015417140998537082,0.0256816804013138,0.009396581445895886,-0.019431512040404206,0,0,0.011866564476948786,0.0,0.28119907584861675,0.42864086141113084,3.966991696234438
2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886,4055.94,4167.54,3896.09,3969.67,4896.88478,15390.7,15478.7,15289.4,15339.5,0.0,4544.9,-0.02419768093431507,0.3937342356318183,0.036485976892633915,-0.0805011589903913,0,0,0.06150106231489405,2153898.031075719,-0.021270038511417844,0.29024887296980184,0.037812748252309805,-0.046098651691333224,0,0,0.0683809989243438,230224.42931295306,-0.0036827269066393997,0.009337000579038746,0.009170982045457295,-0.023042677994815672,0,0,0.0123406890706999,0.0,0.2431297906703698,0.38023986876712285,3.978411137179719
2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.93678,3969.67,4169.99,3940.01,4164.71,3289.7957,15390.7,15478.7,15289.4,15339.5,0.0,4544.9,0.009862375268215207,0.3660179390468259,0.036317299983983725,-0.07143271636166565,0,0,0.03566007334374882,2801242.907132915,0.04913254754173524,0.32207559688012877,0.038426634929142604,0.0,0,0,0.055221131843513606,66957.55044311525,0.0,0.0015278040754500566,0.009062512105275556,-0.023042677994815672,0,0,0.0123406890706999,0.0,0.23218765690602408,0.367095711329798,4.0074164302277815
2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676,4164.71,4183.82,3966.0,4083.18,3801.1826499999997,15390.7,15478.7,15289.4,15339.5,0.0,4544.9,-0.007090113278971355,0.42142980109818673,0.03488652281958436,-0.0780163635898082,0,0,0.03269182291130878,4404236.080438138,-0.01957639307418768,0.3952863747731863,0.03573770108604175,-0.019576393074187685,0,0,0.053345676653980406,194171.65837844953,0.0,0.0002151771625304999,0.009059579014660899,-0.023042677994815672,0,0,0.0123406890706999,0.0,0.24973298550645828,0.4059183641571171,3.850784264399677
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,4083.18,4234.6,4069.16,4216.87,3532.9707200000003,15335.3,15561.1,15311.9,15558.6,0.0,4566.48,0.036589626475418635,0.4782712422405664,0.03502925789330196,-0.04428132671711111,0,0,0.04852075452315339,1007220.6671077167,0.0327416376451688,0.4437627321749551,0.03583979480078881,0.0,0,0,0.03923289074597996,107904.48783420674,0.01428338602953172,0.014501636650539274,0.00942497586135261,-0.009088419430238191,0,0,0.01601686527065422,0.0,0.27303322641776806,0.4177967109658404,3.7166377126293964
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083,4216.87,4289.54,4097.0,4126.49,3141.50709,15542.1,15716.3,15519.0,15537.8,0.0,4574.79,-0.04359580194797685,0.3977653385355726,0.0365591531705853,-0.0859466487155351,0,0,0.05761641908733158,922508.356490568,-0.021432958568796345,0.346945903335629,0.03570537694010236,-0.021432958568796314,0,0,0.0466595096559061,146573.58731788705,-0.0013368812103917715,0.01314536847458947,0.009430693299277239,-0.010413150503461498,0,0,0.012698065363178782,0.0,0.27174561467241015,0.4272662810167906,3.8766094118756937
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016,4126.49,4301.23,3942.01,3964.97,8627.84326,15542.4,15732.8,15523.2,15607.7,0.0,4551.68,-0.03174884437468595,0.3859338724735957,0.03686455712005065,-0.1149667863156257,0,0,0.059849240174863864,1956747.4601393242,-0.039142224990246,0.3541425463536916,0.035446205133896944,-0.05973624987253581,0,0,0.09059841562483432,220422.85684887448,0.004498706380568818,0.027491589917117087,0.00926376934164742,-0.005961289829504471,0,0,0.013429268886511051,0.0,0.2213361422059205,0.3592951583051426,3.9794295352348987
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301,3964.97,4285.29,3903.02,4277.56,5501.96715,15607.8,15791.6,15606.5,15686.0,0.0,4596.42,0.0370197338146836,0.47650496483495797,0.036419808217070644,-0.08220309232787608,0,0,0.07724195220243565,1649291.6135681756,0.0788379231116505,0.5239499944778743,0.03613848794876505,0.0,0,1,0.08936636774235777,69788.32311861981,0.005016754550638325,0.060846865003415296,0.007688180916636844,-0.000974441606745892,0,0,0.011800331505801375,0.0,0.14502828333840154,0.2652276038388845,4.737110278864184
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414,4277.56,4457.86,4259.79,4415.84,4559.18623,15687.3,15878.9,15609.8,15878.2,0.0,4605.38,0.027697818389461615,0.49921226809953123,0.03650742845981589,-0.056782120260764186,0,0,0.045060607632862404,1587630.0308341521,0.03232684053525836,0.54996138996139,0.03628065845939883,0.0,0,0,0.04485443313163514,141034.0368613197,0.012252964426877622,0.07415049282578257,0.007897660185937742,0.0,0,0,0.016947764859996748,0.0,0.1567974052698269,0.27805526440468675,4.6225567287957245
2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.12566,4415.84,4432.0,4235.0,4316.23,2678.22286,15687.3,15878.9,15609.8,15878.2,0.0,4605.38,-0.006337292990249099,0.41153360822013463,0.03584077996061156,-0.06275956831831321,0,0,0.027259490465361733,4967117.038341683,-0.022557429617015234,0.43818723426941575,0.03618266220197239,-0.02255742961701524,0,0,0.045641682672146765,118729.0271179446,0.0,0.07940802577820683,0.007792027076154956,0.0,0,0,0.016947764859996748,0.0,0.2062945605532391,0.3292365116955231,4.5996675337044834
2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.63794,4316.23,4389.12,4162.18,4281.56,2074.74811,15687.3,15878.9,15609.8,15878.2,0.0,4605.38,-0.009042957077194158,0.2733225997219453,0.03208785833367771,-0.07123499331302165,0,0,0.0401296578455395,4342340.031186304,-0.00803247278296082,0.2940621769801308,0.03214072509431372,-0.030408710460523874,0,0,0.0530040452545333,258294.7472232534,0.0,0.07336627706534893,0.00778383863441703,0.0,0,0,0.016947764859996748,0.0,0.19907937835667486,0.3379074472360198,4.122364120982284
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672,4281.56,4377.96,4141.0,4316.54,2142.98196,15899.9,15929.0,15774.3,15902.9,0.0,4613.67,-0.006340803722035049,0.27870762823056205,0.03201094963746695,-0.07712410992431833,0,0,0.04978960324315216,7047623.330221053,0.008169919375180967,0.27463538944452814,0.032025325944250775,-0.022487227798108668,0,0,0.054895819336783634,262301.1609512882,0.001555591943671164,0.07503599699856012,0.007772527536445103,0.0,0,0,0.009727785498242505,0.0,0.19521408939651047,0.3446156203559178,4.118468323551858
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841,4316.54,4600.0,4283.02,4584.51,3542.01724,15900.5,15994.5,15864.2,15973.4,0.0,4630.65,0.03790572852801399,0.3116177776726601,0.032449278798276776,-0.04214182697006027,0,0,0.057660875934969304,1223252.3596851123,0.062079813925041805,0.341743662985867,0.03348080552454116,0.0,0,1,0.06914152221284271,57055.85190249257,0.0044331537015260825,0.0798017968079281,0.007766601619424635,0.0,0,0,0.008157311530419277,0.0,0.20119325836862242,0.34306392531850455,4.178048341843142
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049,4584.51,4664.64,4453.0,4602.66,3693.79335,15961.4,16160.3,15941.4,16146.2,0.0,4660.57,-0.005117210553180929,0.2777360419332151,0.032479362764290726,-0.04704338892153971,0,0,0.04956143809637674,8468677.486074299,0.003958983620932166,0.36137928586640156,0.033272823909924136,0.0,0,0,0.04598210599957423,933013.2108498515,0.01081798489989616,0.11324696456766215,0.006684944645977658,0.0,0,0,0.013557369535866,0.0,0.25962450509269847,0.31885851887957906,4.858576382987667
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314,4602.66,4605.32,4419.39,4532.78,3265.29912,16139.0,16389.2,16139.0,16350.5,0.0,4680.06,-0.023872083143603562,0.19278485249938848,0.03223192950739115,-0.06979244837345143,0,0,0.039242602941183584,1505143.806362349,-0.015182524887782267,0.29012224451749713,0.033156564375889284,-0.015182524887782307,0,0,0.04101897731634877,215069.4297187264,0.012653132006292367,0.11409025558561203,0.006719071087589719,0.0,0,0,0.015302284333812467,0.0,0.16491155182868428,0.2457418682846062,4.797074047361058
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749,4532.78,4569.43,4440.0,4472.63,7693.10459,16349.9,16459.4,16303.2,16355.3,0.0,4697.53,-0.0074580979789725665,0.10163825363825363,0.029614716861369066,-0.0767300274342624,0,0,0.030764827743746358,4237601.222603089,-0.013270002073782483,0.2509803373143513,0.03336039957303233,-0.028251054824818638,0,0,0.02893823097372246,579736.0655910209,0.00029356900400601127,0.10651584138990189,0.006711973378117372,0.0,0,0,0.009550420964458049,0.0,0.14284989233249723,0.250253564008686,4.412215464942887
2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.57408,4472.63,4526.41,4328.23,4515.88,8947.0789,16349.9,16459.4,16303.2,16355.3,0.0,4697.53,0.008754762286107276,0.1428903702541331,0.02902765246722777,-0.06864701829854851,0,0,0.024572555892970607,2923042.798110126,0.00966992574838521,0.2587327602546521,0.033350351085512736,-0.018854314678903014,0,0,0.0438851342374023,925246.985378789,0.0,0.09731764263861309,0.006671815675059066,0.0,0,0,0.009550420964458049,0.0,0.17310568286810546,0.2547621816254699,4.350781012720448
2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.6883,4515.88,4633.48,4500.8,4611.6,10222.43483,16349.9,16459.4,16303.2,16355.3,0.0,4697.53,0.029330764734561754,0.17278800580447995,0.029365670063789723,-0.04132972310743069,0,0,0.031033010771160604,869928.8897382492,0.021196311682329938,0.29586282669843866,0.03328527786092344,0.0,0,0,0.02877092549223683,482273.9993855543,0.0,0.10362627871197594,0.006489847045829083,0.0,0,0,0.009550420964458049,0.0,0.15834733010041252,0.23208056876605404,4.524856226634841
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.094554,4611.6,4818.3,4611.03,4803.57,7154.72455,16291.8,16404.3,16279.1,16334.9,0.0,4701.7,0.06720402619797627,0.2288657703806316,0.03137300407572786,0.0,0,1,0.06686952237388268,810101.5598768372,0.04162763466042141,0.34396797018608516,0.03378982466939602,0.0,0,0,0.04314915781387602,171874.35437111204,-0.0012473020977908922,0.10224972333936133,0.006515742818755627,-0.001247302097790908,0,0,0.00766457094931704,0.0,0.1078248110388704,0.20227290960884656,4.81494693681757
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.378068,4803.57,4831.29,4709.48,4729.6,3702.14358,16319.6,16402.1,16170.9,16207.9,0.0,4685.25,-0.008562205011030555,0.22482409118351976,0.031424153678068986,-0.008562205011030567,0,0,0.03438282981063125,5216100.975093887,-0.015398963687423994,0.3841543360179809,0.0325834884024841,-0.01539896368742401,0,0,0.025754820703653668,240414.9559021235,-0.0077747644613680444,0.0936799913627897,0.0067987911357479365,-0.009012369079136405,0,0,0.014264648720685525,0.0,0.1247434334775886,0.21890535488492188,4.622013947847588
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504046,4729.6,4863.81,4472.01,4630.41,5856.72497,16204.4,16252.1,15907.8,15994.4,0.0,4646.71,-0.030848426965184528,0.12895259986062624,0.03102254855607766,-0.039146501420271346,0,0,0.09520451068185946,2112635.5322168316,-0.02097217523680661,0.30716505802677907,0.03274044114648921,-0.03604818915931273,0,0,0.08461453737358035,279261.55066193716,-0.01317258867589266,0.08806922543163864,0.007140072281167761,-0.022066241524154227,0,0,0.021526284199469885,0.0,0.29048974977002173,0.3246731433727141,4.344844685879996
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058,4630.41,4772.86,4576.79,4714.52,4102.52011,15995.9,16123.0,15985.7,16046.6,0.0,4649.27,-0.0016671693708142366,0.15674662878839962,0.030523321072732305,-0.04074840694294316,0,0,0.023158427437071562,22335917.317530915,0.01816469815847843,0.35086532951289406,0.03245020919282339,-0.018538295476072855,0,0,0.04158853923623183,225851.1435585678,0.0032636422747962524,0.09808939862589994,0.006946974389648752,-0.018874615568042097,0,0,0.008556329689778475,0.0,0.2589903834534234,0.3033116507326188,4.39375121069987
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816,4714.52,4801.28,4507.17,4663.83,5875.92309,16047.4,16222.1,16011.4,16210.1,0.0,4682.85,-0.010066189872335096,0.11775463245419848,0.030427028582343658,-0.05040441561399539,0,0,0.0494789404548157,4419752.113433791,-0.01075188990607745,0.29380123448228024,0.03239374140882227,-0.029090863670145285,0,0,0.06306190405739481,546500.910660326,0.010189074321039993,0.09655139757014908,0.0068920836977851025,-0.008877856107805965,0,0,0.012998069105064172,0.0,0.21716124193126787,0.2536057123862516,4.414772914669156
2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.97383,4663.83,4702.23,4584.11,4640.91,3502.02368,16047.4,16222.1,16011.4,16210.1,0.0,4682.85,0.004019978718768691,0.12262096947161472,0.03041524233067753,-0.04658706157332686,0,0,0.025470332401366865,5598267.906804773,-0.004914415834196384,0.2252160207823477,0.031507269061586025,-0.03386231490329065,0,0,0.025451904906580797,712600.7794504965,0.0,0.07489755049533842,0.006111239153433942,-0.008877856107805965,0,0,0.012998069105064172,0.0,0.259832737947224,0.1679534258453723,4.976927231577042
2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.07347,4640.91,4690.1,4513.9,4625.91,3316.30499,16047.4,16222.1,16011.4,16210.1,0.0,4682.85,0.017693383038210664,0.062372775383226386,0.02744285357226129,-0.029717961260157827,0,0,0.030132282036841134,1452806.333668579,-0.003232124734157793,0.19679761153253095,0.031462330291271774,-0.036984992411893625,0,0,0.03808980287121901,1026041.6915646122,0.0,0.06926075685516575,0.0061024497286982105,-0.008877856107805965,0,0,0.012998069105064172,0.0,0.237981761445034,0.16553903342990234,4.4970151041235065
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124,4625.91,4767.46,4540.0,4562.24,4292.33912,16217.6,16284.6,16091.1,16204.2,0.0,4682.81,-0.029187824619080538,0.044864795516493805,0.027912330512376758,-0.058038383237940264,0,0,0.04719342635701825,1296066.3829193534,-0.013763778370093682,0.19220014947448738,0.031538405642924094,-0.05023971754341041,0,0,0.04985708774637022,311857.39017366077,-0.0003639706109154206,0.06887157736426541,0.0061074425494776425,-0.009238595440010183,0,0,0.011941348539267597,0.0,0.24348446079988487,0.1678488881066125,4.570208329291734
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609,4562.24,4562.24,4111.0,4206.97,11229.89855,16196.8,16331.3,16151.7,16301.6,0.0,4700.9,-0.05577820840998915,-0.02388265698093872,0.029761880881353266,-0.11057931461190479,1,0,0.08397160985546344,1388627.2867426113,-0.07787183488812499,0.09438806700085589,0.035090358873647774,-0.12419929344216894,1,0,0.10726009455736546,144209.9974147716,0.006010787326742317,0.07529633709540184,0.00612995716093167,-0.00328333934565547,0,0,0.011017323452912509,0.0,0.19273599741922995,0.101402227101127,4.855145239771541
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491,4206.97,4295.39,4070.0,4284.28,5390.39475,16296.2,16400.9,16274.6,16326.8,0.0,4688.67,0.004761994356537125,-0.02685009346903644,0.02973800867953053,-0.10634389832749926,0,0,0.04088549697762218,9720567.526666673,0.018376646374944405,0.1436518656537129,0.03474864508142154,-0.10810501356282931,0,0,0.052608606346924186,293328.37486962625,0.0015458605290277205,0.06684614278806578,0.0059852871970257114,-0.0017425544013255643,0,0,0.007735747360168624,0.0,0.18532024828308158,0.1385502556584719,4.968509950401178
2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931,4284.28,4342.0,3957.92,3999.5,8247.05402,16328.6,16512.0,16308.5,16508.9,0.0,4706.64,-0.05722524549311314,-0.11494869602161395,0.030623610381936103,-0.1574835881321266,1,0,0.07912834965852612,1086006.497908588,-0.06647091226530477,0.03186806949468268,0.036632697974010774,-0.16739008695615964,1,0,0.09603200400050005,124070.1007138672,0.011153440968224126,0.07019966290678092,0.006117806240004337,0.0,0,0,0.012326684394478128,0.0,0.04446680489420278,0.004965724246690767,5.0056440371138695
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726,3999.5,4307.84,3975.4,4294.56,7792.29209,16503.2,16632.5,16494.5,16591.2,0.0,4697.96,0.020400544052006087,-0.12043939667349535,0.030427173599106853,-0.14029579495727787,0,0,0.046854350495346954,2486005.386457279,0.07377422177772242,0.031971568012572504,0.036639998695821366,-0.10596493857693327,0,1,0.07740956000149027,105623.49349130108,0.004985189806710366,0.07927793137095462,0.006037977357066674,0.0,0,0,0.008317662375235063,0.0,0.09064956299377101,0.09990568034731127,5.039290710586837
2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.5901,4294.56,4435.43,4198.35,4410.18,6213.4279799999995,16503.2,16632.5,16494.5,16591.2,0.0,4697.96,0.028513456156041617,-0.03996645932872023,0.029209836420790593,-0.11578265679962763,0,0,0.04173679324426693,1185811.2905307298,0.026922432100145333,0.08733857009719093,0.03655183519670503,-0.08189534034062154,0,0,0.053757443006861375,230789.90965557532,0.0,0.07761655473428508,0.00605351823379471,0.0,0,0,0.008317662375235063,0.0,0.0681422711682001,0.0859172805356474,4.8252581457739625
2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.22785,4410.18,4428.0,4246.57,4257.74,4850.385,16503.2,16632.5,16494.5,16591.2,0.0,4697.96,-0.01818012507974298,-0.03404614602306677,0.02906496286520559,-0.13185783869668843,0,0,0.026323043798217816,1754784.9732726524,-0.0345654825880124,0.07256774492590057,0.03694028159435307,-0.11363007096805083,0,0,0.04261180814234789,140324.48655692395,0.0,0.08159979138824602,0.005960175718914638,0.0,0,0,0.008317662375235063,0.0,0.04935289212094828,0.0775814871922286,4.87651966497755
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047,4257.74,4318.54,4025.0,4087.93,7173.38685,16602.4,16771.3,16369.3,16402.8,0.0,4682.95,-0.04051105710789216,-0.08222935626379269,0.02987478562664495,-0.16702719537101582,0,0,0.0681634172593186,1276794.8159016361,-0.03988266075429692,-0.018435857478672046,0.03668063886511093,-0.14898086215044226,0,0,0.0718065133209228,179862.2487995528,-0.011355417329668827,0.06931777437334974,0.006471911098424941,-0.011355417329668827,0,0,0.02450801082741971,0.0,0.14502614806093142,0.17185607578350354,4.616061471131889
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017,4087.93,4387.43,4064.49,4339.84,4272.29704,16393.6,16422.8,16123.0,16302.5,0.0,4690.7,0.02300719787196437,-0.05440968299923987,0.030216115671114843,-0.14786282523295166,0,0,0.04680101777385167,2169661.370810137,0.061622875147079315,0.0628578705812628,0.03815055869481818,-0.0965386160709638,0,1,0.0744128815808879,69329.71459877338,-0.00611480966664224,0.06277909970989937,0.006639554971187892,-0.01740079078065485,0,0,0.01838981751265139,0.0,0.1024183794734106,0.08709641477515144,4.550917989693057
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964,4339.84,4373.28,4165.75,4271.22,5128.7834,16302.6,16371.6,16105.5,16358.3,0.0,4701.46,-0.007003321268369556,-0.09417572755845938,0.02936123111841825,-0.1538306156325661,0,0,0.03321765492106957,5656172.487357159,-0.015811642825541927,0.012888706552490525,0.03786246276781534,-0.11082382478031953,0,0,0.048587991253084536,324367.31672447507,0.003422787915963843,0.05139922615145309,0.006233356965125439,-0.014037562081103322,0,0,0.016266971506819192,0.0,0.020264056551384222,0.03357598963788219,4.710332518956292
2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.51522,4271.22,4556.62,4248.02,4525.0,7201.65149,16356.9,16438.8,16355.8,16408.8,0.0,4701.46,0.03188877371023868,-0.02268319232552407,0.028983168294475323,-0.12684731161394094,0,0,0.040686657951206566,1321891.5968395988,0.05941627918955228,0.09657360129310866,0.03906053007882471,-0.05799228490476869,0,1,0.06819889502762419,121206.68571248192,0.003087117854544852,0.056056842023967324,0.006211549402164027,-0.010993779835093389,0,0,0.005058261420701087,0.0,0.004149299634568442,0.03283167194305808,4.666005171644653
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066,4525.0,4552.34,3913.76,4044.07,13355.22251,16403.1,16416.6,15995.1,16045.2,0.0,4594.62,-0.08876862352943571,-0.08023684275399645,0.03273895787497256,-0.20435587389299772,1,0,0.10516219826592188,742693.314504366,-0.10628287292817673,0.019949709581661423,0.04329984367237337,-0.1581115711855973,1,0,0.1579052785931005,125657.32262856587,-0.022158841597191614,0.028031035963018258,0.007574954116563192,-0.03290901200636482,0,0,0.026269538553586005,0.0,0.3025779529733968,0.3077806704979501,4.321995110628514
2021-11-27,53723.72,55280.0,53610.0,54721.03,29716.99957,4044.07,4185.13,4031.98,4097.0,5117.03213,16403.1,16416.6,15995.1,16045.2,0.0,4594.62,0.018510408172647708,-0.09665330546526019,0.03214218020186272,-0.18962817635858756,0,0,0.030518431396485045,1605420.2175676355,0.013088299658512215,-0.042210980091454076,0.040848762897683265,-0.1470926831502403,0,0,0.03738101049548452,390962.0312713221,0.0,0.02289940073951291,0.007537357133853101,-0.03290901200636482,0,0,0.026269538553586005,0.0,0.2837477386004491,0.29022647056799317,4.264377684019173
2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.7137,4097.0,4298.0,3967.23,4297.87,7149.32707,16403.1,16416.6,15995.1,16045.2,0.0,4594.62,0.046670356899349175,-0.07997643835202761,0.03294119876741811,-0.1518078341280663,0,0,0.07312821956152511,774875.2817390923,0.04902855748108359,-0.026715188956121683,0.04142303651517665,-0.10527586774003499,0,0,0.07696137854332495,145819.6198116207,0.0,0.010517564963282933,0.007219653208068842,-0.03290901200636482,0,0,0.026269538553586005,0.0,0.2337025383014905,0.25153072457779946,4.562705740982815
2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28009,4297.87,4460.95,4279.69,4444.84,6746.29918,16048.3,16440.6,16048.3,16417.4,0.0,4655.27,0.008753750335225519,-0.06600377405523739,0.03299171486139698,-0.1443829716717292,0,0,0.038065814240280445,4583776.406184449,0.0341960087205988,0.029796836591192033,0.041655562087276124,-0.07467987351074297,0,0,0.0407798705915174,197283.17600715905,0.023196968563807374,0.033958509150911365,0.008334357902437944,-0.01047543275953513,0,0,0.0238953792927016,0.0,0.23195584161055333,0.2891368628930083,3.9585143405712078
2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05194,4444.84,4751.9,4347.28,4631.52,9036.25841,16411.6,16459.3,16073.3,16241.7,0.0,4567.0,-0.014291166352956464,-0.07095031305159238,0.03304564223972564,-0.1566107369579908,0,0,0.05797028159161201,3439958.385919007,0.04199926206567617,0.0817365633087006,0.04224448097173369,-0.03581711102367599,0,0,0.08736224824679584,215152.73873960465,-0.010702060009502135,0.022893023138642832,0.008609654777902806,-0.021065384059019237,0,0,0.023765985087767904,0.0,0.2409547839216922,0.23148160021332986,3.8382031231389124
