,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume
2021-09-16 08:00:00,48343.52,48356.01,47623.0,47895.01,6226.87578,3634.26,3636.04,3569.05,3620.83,154.42692,15501.2,15517.8,15483.5,15491.7,0.0
2021-09-16 12:00:00,47895.01,48226.38,47211.35,48020.24,9701.90295,3620.83,3643.0,3539.18,3618.95,316.83279,15491.7,15495.8,15443.2,15477.3,0.0
2021-09-16 16:00:00,48020.24,48166.66,47269.0,47430.01,5841.94413,3618.95,3633.4,3542.0,3566.21,187.50615,15477.3,15491.3,15378.2,15449.7,0.0
2021-09-16 20:00:00,47430.0,47942.41,47021.1,47737.82,5270.87233,3566.21,3577.68,3480.01,3567.67,214.10145,15449.7,15551.6,15435.5,15516.5,0.0
2021-09-17 00:00:00,47737.81,48094.26,47450.44,47899.83,4491.37281,3567.67,3592.0,3528.73,3563.62,127.99514,15509.9,15519.8,15492.8,15500.1,0.0
2021-09-17 04:00:00,47899.83,48150.0,47652.51,47719.73,4715.21167,3563.62,3584.7,3514.29,3518.52,146.32855,15500.1,15542.4,15484.3,15540.3,0.0
2021-09-17 08:00:00,47719.73,47989.2,47278.9,47403.56,7268.21283,3518.52,3538.97,3428.88,3450.91,278.26786,15540.3,15547.7,15513.7,15525.5,0.0
2021-09-17 12:00:00,47403.56,47656.35,47126.1,47527.52,5877.18909,3450.91,3480.15,3408.49,3449.64,185.13666,15525.2,15532.5,15479.3,15520.4,0.0
2021-09-17 16:00:00,47527.52,47730.0,46750.47,47501.68,6326.06222,3449.64,3470.93,3361.12,3425.99,208.40157,15520.4,15525.2,15309.3,15366.0,0.0
2021-09-17 20:00:00,47501.68,47578.94,46699.56,47299.98,5783.87914,3425.99,3427.03,3350.0,3398.24,191.56528,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-18 00:00:00,47299.98,47987.49,47035.56,47924.57,4564.24787,3398.24,3452.31,3371.25,3452.31,133.16121,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-18 04:00:00,47924.57,48843.2,47919.91,48622.01,8849.32858,3452.31,3520.0,3450.49,3500.88,221.80084,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-18 08:00:00,48622.01,48824.54,48315.0,48367.16,4347.69693,3500.88,3540.0,3490.9,3493.84,134.02692,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-18 12:00:00,48367.16,48680.0,48249.16,48414.99,4221.61261,3493.84,3516.4,3464.08,3473.3,111.7995,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-18 16:00:00,48414.99,48518.99,48062.63,48266.0,4165.11167,3473.3,3488.0,3420.98,3444.21,174.19018,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-18 20:00:00,48266.0,48369.37,47800.51,48292.74,4758.47272,3444.21,3445.36,3380.0,3436.39,197.27467,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-19 00:00:00,48292.75,48372.83,47591.83,47844.88,4170.98666,3436.39,3438.95,3375.0,3413.66,74.10827,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-19 04:00:00,47844.88,48218.97,47763.85,48157.7,3117.57714,3413.66,3455.0,3396.41,3440.48,115.08824,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-19 08:00:00,48157.7,48333.0,47180.32,47327.73,5995.99762,3440.48,3450.88,3307.85,3328.83,362.9655,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-19 12:00:00,47327.73,47770.0,47069.01,47646.72,6346.43387,3328.83,3380.0,3312.27,3363.41,200.28172,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-19 16:00:00,47646.71,47785.0,47287.91,47376.72,5378.87167,3363.41,3378.05,3326.04,3338.16,112.59046,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-19 20:00:00,47376.72,47666.01,46829.18,47241.75,4837.37653,3338.16,3364.46,3280.86,3328.85,275.96458,15366.2,15366.9,15296.0,15302.4,0.0
2021-09-20 00:00:00,47241.75,47347.25,45100.0,45542.76,11683.83842,3328.85,3344.0,3157.22,3190.0,766.36194,15302.9,15357.5,15302.2,15339.5,0.0
2021-09-20 04:00:00,45542.75,45836.85,44444.0,44824.89,9579.41183,3190.0,3219.32,3103.74,3124.5,1000.13754,15339.2,15339.8,15225.1,15259.1,0.0
2021-09-20 08:00:00,44830.01,45295.0,43240.33,43739.75,15247.64765,3124.5,3178.2,3015.01,3042.44,2025.14511,15259.1,15282.8,15174.8,15189.5,0.0
2021-09-20 12:00:00,43734.0,44135.0,42500.0,43844.88,22074.614233,3042.44,3098.75,2923.73,3092.5,2098.66202,15189.5,15196.4,15067.7,15089.8,0.0
2021-09-20 16:00:00,43844.88,44250.0,42888.0,43850.25,10676.93011,3092.5,3122.34,2975.01,3075.11,957.79257,15087.2,15170.4,14929.1,14937.5,0.0
2021-09-20 20:00:00,43850.26,43968.67,42551.11,43015.62,8741.0822,3075.11,3082.43,2946.51,2977.21,530.10088,14937.0,15035.3,14827.2,15011.0,0.0
2021-09-21 00:00:00,43016.64,43111.0,40200.0,42683.01,20365.747353,2977.21,3029.47,2814.02,2997.83,888.28108,15008.9,15083.6,15000.2,15057.2,0.0
2021-09-21 04:00:00,42683.02,43340.0,42172.24,43301.07,8293.19432,2997.83,3072.14,2949.0,3067.64,490.35091,15057.2,15106.6,15030.4,15104.9,0.0
2021-09-21 08:00:00,43301.08,43639.0,43050.0,43288.97,7323.01912,3067.64,3103.69,3038.3,3060.0,486.70162,15104.9,15181.1,15068.6,15156.5,0.0
2021-09-21 12:00:00,43288.97,43550.0,42146.13,43072.81,11221.80392,3060.0,3083.27,2967.59,3030.37,823.99288,15156.6,15164.1,15093.8,15095.8,0.0
2021-09-21 16:00:00,43072.81,43295.66,41502.0,42013.63,13878.37868,3030.37,3045.04,2865.64,2891.24,1397.65741,15095.8,15149.3,14992.7,15076.7,0.0
2021-09-21 20:00:00,42010.81,42331.87,39600.0,40734.38,23451.937092,2891.24,2918.0,2656.07,2764.87,3993.59164,15075.8,15121.1,14981.7,15010.7,0.0
2021-09-22 00:00:00,40734.09,42420.75,40565.39,42052.09,13526.93267,2764.87,2893.7,2740.12,2866.27,1524.83234,15005.8,15020.7,14948.7,14974.1,0.0
2021-09-22 04:00:00,42055.55,42749.4,41820.01,42540.0,7657.75003,2866.27,2960.35,2835.24,2944.96,635.14553,14974.1,15088.1,14960.5,15057.5,0.0
2021-09-22 08:00:00,42541.23,42618.55,41841.46,41928.32,6889.14338,2944.96,2955.87,2884.4,2895.6,437.2458,15057.7,15116.1,15055.0,15101.6,0.0
2021-09-22 12:00:00,41928.31,43296.0,41874.65,43222.96,10768.58855,2895.6,3011.14,2881.98,3008.13,816.94751,15101.6,15112.1,15073.1,15104.1,0.0
2021-09-22 16:00:00,43222.96,44000.55,42855.01,43384.9,13704.78238,3008.13,3088.0,2991.98,3027.1,965.9649,15104.1,15220.5,15033.7,15171.3,0.0
2021-09-22 20:00:00,43384.93,43673.42,43006.0,43543.61,5801.85841,3027.1,3077.41,3006.27,3076.67,282.86098,15171.4,15244.5,15095.4,15197.6,0.0
2021-09-23 00:00:00,43546.37,44191.42,43069.09,44074.57,7741.41519,3076.67,3118.72,3031.83,3117.86,483.01506,15190.8,15221.1,15190.3,15216.8,0.0
2021-09-23 04:00:00,44074.58,44386.6,43685.8,44229.99,6362.4226,3117.86,3143.99,3098.0,3139.67,2912.94083,15217.1,15235.8,15198.1,15212.6,0.0
2021-09-23 08:00:00,44229.99,44297.25,43361.0,43648.15,8152.76247,3139.67,3143.99,3041.44,3055.0,1008.95058,15212.3,15294.0,15196.8,15291.9,0.0
2021-09-23 12:00:00,43648.15,44258.11,43394.0,43747.63,9131.24163,3055.0,3137.95,3045.3,3090.24,423.00101,15291.9,15325.5,15224.3,15226.7,0.0
2021-09-23 16:00:00,43747.63,44936.77,43602.0,44767.57,10931.03585,3090.24,3170.81,3082.84,3144.86,480.38025,15226.4,15356.7,15194.3,15318.8,0.0
2021-09-23 20:00:00,44767.56,44978.0,44358.0,44865.26,6380.69881,3144.86,3159.72,3119.72,3150.13,345.29884,15320.3,15365.1,15306.1,15316.1,0.0
2021-09-24 00:00:00,44865.26,44978.53,44205.0,44283.03,7011.65212,3150.13,3155.33,3069.39,3071.86,333.39239,15312.5,15351.5,15312.5,15334.8,0.0
2021-09-24 04:00:00,44283.04,45200.0,43889.64,44818.46,10084.459992,3071.86,3113.6,3038.65,3085.08,510.30234,15335.0,15341.9,15296.7,15310.4,0.0
2021-09-24 08:00:00,44818.46,45075.0,40675.0,41527.5,33100.37868,3085.08,3109.97,2738.88,2826.64,3827.85865,15310.2,15314.7,15224.6,15264.0,0.0
2021-09-24 12:00:00,41527.5,42679.93,40843.82,41944.01,20639.50633,2826.64,2935.4,2773.05,2875.1,4202.40618,15263.9,15269.6,15195.3,15207.6,0.0
2021-09-24 16:00:00,41944.0,42533.47,41742.01,42371.43,6655.70748,2875.1,2916.78,2864.08,2900.01,1422.95392,15207.5,15310.5,15200.6,15303.9,0.0
2021-09-24 20:00:00,42371.43,43200.0,42303.78,42810.57,6621.72169,2900.01,2978.5,2898.0,2926.41,659.75889,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-25 00:00:00,42810.58,42950.0,42024.54,42608.11,6133.287,2926.41,2952.82,2873.18,2911.88,1019.93894,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-25 04:00:00,42608.11,42860.94,42206.43,42372.02,4331.38383,2911.88,2941.99,2882.14,2886.82,454.6176,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-25 08:00:00,42369.52,42966.84,41646.28,42485.03,9016.89021,2886.82,2964.87,2805.01,2914.88,1668.08178,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-25 12:00:00,42485.03,42765.54,42156.33,42669.96,6500.17226,2914.88,2940.35,2848.49,2921.29,1290.09695,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-25 16:00:00,42669.97,42813.34,42348.39,42665.95,4643.97139,2921.29,2930.39,2852.98,2913.63,779.36715,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-25 20:00:00,42665.95,42808.29,42375.0,42670.64,2968.8672,2913.63,2942.0,2891.95,2920.75,748.21377,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-26 00:00:00,42670.63,42735.05,41904.02,42212.4,6281.36443,2920.75,2929.55,2842.67,2867.56,794.74144,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-26 04:00:00,42212.41,42302.79,40750.0,41231.34,8923.43529,2867.56,2867.56,2740.22,2774.58,1076.07985,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-26 08:00:00,41227.07,43746.9,41037.13,43063.57,16196.41116,2774.58,3019.31,2741.02,2973.0,2731.18515,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-26 12:00:00,43063.57,43467.22,43063.57,43343.73,6836.45864,2973.0,3053.53,2973.0,3050.5,818.20684,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-26 16:00:00,43343.73,43543.99,43078.33,43252.54,5061.38959,3050.5,3070.35,3030.29,3057.17,358.98739,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-26 20:00:00,43255.32,43950.0,42673.67,43160.9,6580.93854,3057.17,3112.59,3012.17,3063.59,831.33689,15304.1,15352.4,15278.9,15336.2,0.0
2021-09-27 00:00:00,43160.9,44350.0,42933.0,44038.75,7631.49537,3063.59,3163.21,3027.32,3125.86,466.89145,15333.2,15392.4,15320.0,15387.2,0.0
2021-09-27 04:00:00,44038.74,44250.0,43662.0,43688.03,5042.54367,3125.86,3148.36,3075.85,3090.35,427.5851,15387.5,15415.6,15380.4,15387.2,0.0
2021-09-27 08:00:00,43685.34,44129.28,43367.57,43747.69,6312.56101,3090.35,3132.23,3076.62,3091.68,519.58104,15387.2,15417.6,15341.6,15345.5,0.0
2021-09-27 12:00:00,43747.68,44089.75,43045.53,43293.26,8097.29964,3091.68,3118.55,3032.39,3058.47,1428.8766,15345.5,15356.9,15169.5,15217.8,0.0
2021-09-27 16:00:00,43293.27,43416.42,42850.0,43011.82,6042.74948,3058.47,3059.39,2982.71,2994.1,768.94249,15217.8,15241.1,15102.8,15159.3,0.0
2021-09-27 20:00:00,43011.82,43400.0,42098.0,42147.35,6650.19466,2994.1,3026.77,2926.02,2928.03,982.80817,15159.2,15249.0,15152.0,15190.1,0.0
2021-09-28 00:00:00,42147.35,42703.65,41942.0,42558.4,6135.42718,2928.03,2959.31,2901.6,2947.96,1069.00392,15187.9,15204.8,15151.4,15162.6,0.0
2021-09-28 04:00:00,42558.41,42787.38,41650.0,41775.25,6587.71759,2947.96,2968.74,2885.89,2896.37,613.01762,15162.6,15210.4,15153.9,15189.8,0.0
2021-09-28 08:00:00,41777.79,42174.26,41514.12,42101.49,8390.10412,2896.37,2937.4,2877.33,2926.17,1150.3567,15189.7,15210.2,14980.6,15031.9,0.0
2021-09-28 12:00:00,42105.61,42593.69,41278.49,41447.18,10870.85097,2926.17,2955.45,2845.0,2846.37,1403.96884,15032.2,15049.0,14943.1,14982.9,0.0
2021-09-28 16:00:00,41447.18,41763.97,41115.0,41601.99,6244.9725,2846.37,2872.22,2805.0,2840.67,857.14541,14982.6,15046.9,14766.4,14776.7,0.0
2021-09-28 20:00:00,41601.8,42017.33,40888.0,41026.54,5143.19004,2840.67,2884.71,2790.71,2806.89,870.68875,14776.7,14892.7,14759.8,14786.3,0.0
2021-09-29 00:00:00,41025.01,42274.76,40753.88,42199.99,7546.17963,2806.89,2898.42,2791.08,2893.82,910.591,14784.5,14868.6,14778.3,14846.8,0.0
2021-09-29 04:00:00,42199.99,42476.26,42000.0,42450.25,3870.2589,2893.82,2928.88,2887.49,2922.85,637.82013,14846.9,14884.1,14792.1,14875.1,0.0
2021-09-29 08:00:00,42442.0,42500.0,42000.0,42399.98,4019.72227,2922.85,2945.27,2894.16,2931.79,631.19477,14875.1,14943.8,14838.6,14917.0,0.0
2021-09-29 12:00:00,42399.98,42590.0,41619.99,41698.98,7424.90548,2931.79,2945.57,2850.0,2858.57,826.37647,14917.1,14937.8,14845.2,14863.9,0.0
2021-09-29 16:00:00,41698.97,41824.01,41052.4,41207.86,5907.52309,2858.57,2870.07,2803.0,2808.63,1070.35103,14864.2,14924.3,14743.8,14784.6,0.0
2021-09-29 20:00:00,41207.87,41580.67,40900.0,41524.28,4742.9455,2808.63,2851.5,2784.57,2849.0,970.82324,14784.7,14870.6,14730.3,14782.1,0.0
2021-09-30 00:00:00,41524.29,43729.68,41410.17,43591.23,10700.82651,2849.0,3027.98,2837.12,3025.45,1551.54448,14783.6,14834.9,14772.9,14829.2,0.0
2021-09-30 04:00:00,43591.24,43830.0,43217.16,43286.88,5896.65545,3025.45,3045.0,2995.0,3000.9,882.58466,14829.2,14865.5,14800.7,14865.2,0.0
2021-09-30 08:00:00,43286.88,43446.77,42697.01,43072.29,7385.82971,3000.9,3010.0,2942.03,2961.0,832.79188,14864.9,14901.3,14833.6,14863.7,0.0
2021-09-30 12:00:00,43072.29,43777.0,42850.0,43149.02,9589.71375,2961.0,3027.8,2956.68,2984.75,1084.02768,14863.9,14870.6,14802.8,14821.8,0.0
2021-09-30 16:00:00,43149.02,44141.37,42819.86,43532.31,8533.13649,2984.75,3048.0,2965.44,2993.55,364.65763,14821.9,14896.5,14700.5,14736.3,0.0
2021-09-30 20:00:00,43532.32,43915.89,43100.0,43824.1,4275.0659,2993.55,3022.42,2957.95,3001.16,287.10093,14736.3,14845.9,14688.8,14710.1,0.0
2021-10-01 00:00:00,43820.01,44059.0,43283.03,43635.79,5635.94634,3001.16,3039.87,2970.0,2999.8,283.98435,14716.9,14749.8,14699.0,14699.4,0.0
2021-10-01 04:00:00,43635.79,44836.0,43456.46,44788.42,8500.0692,2999.8,3095.0,2990.32,3091.59,652.69412,14699.4,14709.0,14592.0,14621.9,0.0
2021-10-01 08:00:00,44788.42,47786.7,44700.0,47488.08,21685.65842,3091.59,3245.31,3091.59,3236.6,1117.52295,14621.8,14662.5,14570.6,14612.4,0.0
2021-10-01 12:00:00,47488.07,47886.11,46763.68,47363.68,14747.75492,3236.6,3274.99,3180.0,3234.59,876.0239,14612.3,14760.9,14612.3,14720.7,0.0
2021-10-01 16:00:00,47363.69,48190.0,47232.98,48030.0,8403.11668,3234.59,3314.77,3224.25,3293.32,525.63821,14720.4,14752.2,14555.6,14680.7,0.0
2021-10-01 20:00:00,48029.99,48495.0,47710.01,48141.61,7272.32936,3293.32,3329.99,3271.32,3308.62,588.95981,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-02 00:00:00,48141.6,48224.01,47443.98,47520.84,6138.50236,3308.62,3342.78,3265.0,3269.36,576.25257,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-02 04:00:00,47520.84,47900.0,47430.18,47725.01,4435.01689,3269.36,3297.8,3260.0,3281.42,610.18885,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-02 08:00:00,47725.0,47899.01,47478.44,47683.45,3471.37761,3281.42,3317.83,3266.82,3297.28,295.4763,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-02 12:00:00,47683.46,48336.59,47616.8,47828.52,7082.00484,3297.28,3400.91,3291.75,3391.51,787.2385,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-02 16:00:00,47831.94,48267.0,47650.0,48239.99,4984.54689,3391.51,3462.39,3373.03,3462.39,492.19308,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-02 20:00:00,48240.0,48300.0,47500.0,47634.9,4397.53272,3462.39,3467.0,3367.0,3386.49,232.0422,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-03 00:00:00,47634.89,47963.0,47088.0,47898.66,5228.21154,3386.49,3423.1,3346.33,3405.88,344.58749,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-03 04:00:00,47894.44,48100.0,47788.34,47895.99,2555.92029,3405.88,3425.04,3387.0,3391.25,421.23895,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-03 08:00:00,47896.0,48048.0,47600.0,47974.86,3925.68937,3391.25,3419.64,3370.47,3417.06,573.2749,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-03 12:00:00,47974.86,48150.0,47799.18,47879.82,4201.8022,3417.06,3449.96,3396.08,3405.09,487.3929,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-03 16:00:00,47879.81,49228.08,47821.96,48774.76,8607.23932,3405.09,3485.31,3401.06,3470.3,388.87599,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-03 20:00:00,48774.76,48837.88,47601.89,48200.01,6306.19329,3470.3,3473.41,3385.56,3416.83,263.98177,14681.3,14835.1,14665.0,14792.9,0.0
2021-10-04 00:00:00,48200.01,48280.71,47336.0,47468.79,5884.57398,3416.83,3425.64,3328.13,3339.0,454.96511,14790.6,14850.6,14774.9,14783.9,0.0
2021-10-04 04:00:00,47468.79,47865.51,47234.21,47838.54,4578.42683,3339.0,3380.0,3325.0,3380.0,892.18703,14783.2,14794.7,14708.9,14749.2,0.0
2021-10-04 08:00:00,47838.54,47962.51,47352.77,47585.85,4662.09258,3380.0,3384.69,3297.0,3311.41,1070.43596,14748.6,14767.4,14649.8,14710.1,0.0
2021-10-04 12:00:00,47585.84,48500.0,46891.0,47758.23,10791.88677,3311.41,3420.8,3271.18,3326.24,1229.54116,14710.7,14751.6,14680.4,14739.0,0.0
2021-10-04 16:00:00,47758.22,49536.12,47694.41,49380.0,14116.14153,3326.24,3434.99,3311.82,3412.21,1045.20673,14738.6,14740.2,14389.3,14412.1,0.0
2021-10-04 20:00:00,49380.0,49498.78,48556.09,49224.94,6763.37203,3412.21,3419.93,3354.37,3380.88,689.91528,14412.2,14511.5,14383.7,14503.7,0.0
2021-10-05 00:00:00,49224.93,49799.0,49022.4,49306.68,6864.56149,3380.88,3415.53,3365.05,3386.0,652.2948,14501.3,14524.4,14440.1,14445.2,0.0
2021-10-05 04:00:00,49306.68,49664.14,49088.0,49476.51,4989.66359,3386.0,3402.0,3364.03,3386.95,545.85981,14445.5,14533.4,14425.4,14516.0,0.0
2021-10-05 08:00:00,49476.52,50350.0,49376.06,49877.06,10294.60776,3386.95,3472.5,3380.01,3446.0,937.18355,14515.7,14552.9,14467.4,14544.5,0.0
2021-10-05 12:00:00,49877.06,50388.0,49575.94,49793.57,9995.23455,3446.0,3467.47,3415.96,3416.58,688.39481,14544.8,14563.4,14509.3,14532.9,0.0
2021-10-05 16:00:00,49793.57,51388.0,49640.36,51190.11,10381.58737,3416.58,3494.09,3410.0,3488.66,818.44833,14532.9,14747.1,14510.3,14737.4,0.0
2021-10-05 20:00:00,51190.11,51886.3,51104.47,51471.99,9600.01317,3488.66,3542.41,3488.34,3513.45,1039.15937,14737.4,14768.5,14660.1,14676.1,0.0
2021-10-06 00:00:00,51471.99,51600.0,50917.73,51513.81,6868.6122,3513.45,3538.77,3473.84,3489.98,913.14325,14669.1,14688.6,14648.4,14668.7,0.0
2021-10-06 04:00:00,51512.13,51828.0,51088.0,51449.99,9945.20825,3489.98,3500.48,3439.84,3457.27,1052.22833,14668.6,14673.9,14564.9,14591.4,0.0
2021-10-06 08:00:00,51450.0,51500.0,50382.41,51306.56,14543.35572,3457.27,3459.99,3346.0,3382.07,1253.13786,14591.4,14613.6,14475.5,14481.2,0.0
2021-10-06 12:00:00,51306.57,55555.0,51259.84,54984.19,29280.489007,3382.07,3630.0,3373.26,3614.19,2016.06329,14481.3,14540.3,14438.0,14522.8,0.0
2021-10-06 16:00:00,54984.2,55109.67,54446.54,55049.99,10656.02466,3614.19,3619.98,3565.71,3589.32,646.89837,14522.3,14701.5,14498.9,14616.5,0.0
2021-10-06 20:00:00,55049.99,55750.0,54812.0,55315.0,8583.855344,3589.32,3609.29,3551.2,3575.3,978.53543,14616.5,14784.1,14583.2,14780.9,0.0
2021-10-07 00:00:00,55315.0,55332.31,54112.0,54810.94,9577.20435,3575.3,3575.3,3474.34,3520.6,968.51929,14777.4,14852.8,14777.3,14834.8,0.0
2021-10-07 04:00:00,54810.93,55237.04,54235.33,54755.92,9647.56154,3520.6,3611.99,3503.53,3611.06,1052.11333,14834.7,14902.0,14825.3,14858.5,0.0
2021-10-07 08:00:00,54755.91,54778.91,53786.13,54305.54,10697.6879,3611.06,3612.0,3535.73,3577.15,1020.42855,14858.0,14925.2,14847.5,14913.5,0.0
2021-10-07 12:00:00,54305.53,54700.0,53357.0,53899.99,12060.71474,3577.15,3641.17,3522.1,3587.72,1202.67065,14913.5,14965.5,14896.2,14928.2,0.0
2021-10-07 16:00:00,53902.39,54330.0,53400.0,53962.76,7836.33158,3587.72,3625.3,3560.0,3607.48,870.37071,14928.0,15014.9,14874.2,15000.7,0.0
2021-10-07 20:00:00,53962.75,54640.3,53607.27,53785.22,5097.87755,3607.48,3657.91,3565.91,3587.64,819.03509,15000.8,15000.8,14883.2,14904.8,0.0
2021-10-08 00:00:00,53785.22,54429.99,53691.02,53815.22,5375.83993,3587.64,3618.91,3551.46,3574.87,834.25305,14898.8,14940.7,14890.7,14934.2,0.0
2021-10-08 04:00:00,53815.21,54967.97,53617.61,54829.39,8039.6728,3574.87,3609.97,3550.0,3602.72,764.91686,14934.2,14949.8,14889.7,14893.1,0.0
2021-10-08 08:00:00,54829.38,56100.0,54753.66,55242.72,13260.47223,3602.72,3667.99,3598.74,3613.77,840.48424,14893.1,14927.9,14850.2,14859.2,0.0
2021-10-08 12:00:00,55242.71,55300.0,54024.84,54324.84,9801.73911,3613.77,3660.0,3582.54,3621.9,1098.91257,14859.2,15009.4,14854.1,14981.7,0.0
2021-10-08 16:00:00,54324.83,54700.0,54042.38,54686.48,4641.59746,3621.9,3648.1,3604.65,3624.02,515.12107,14982.2,14987.2,14824.1,14847.5,0.0
2021-10-08 20:00:00,54686.48,54774.35,53775.83,53951.43,5040.93632,3624.02,3631.21,3535.41,3558.71,665.04054,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-09 00:00:00,53955.67,54699.0,53661.67,54560.58,4885.17671,3558.71,3590.54,3540.04,3582.17,601.68679,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-09 04:00:00,54562.58,55100.0,54384.27,54917.55,4846.20259,3582.17,3623.57,3570.52,3603.0,480.58912,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-09 08:00:00,54917.56,55340.3,54490.55,54792.68,10880.54655,3603.0,3617.92,3572.02,3595.46,928.66894,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-09 12:00:00,54792.68,55489.0,54792.68,54977.29,12974.62361,3595.46,3629.99,3595.02,3601.16,875.00717,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-09 16:00:00,54977.29,55149.96,54592.21,54656.81,11444.01939,3601.16,3609.89,3576.83,3581.95,713.59704,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-09 20:00:00,54656.81,55165.0,54323.0,54949.72,10146.51128,3581.95,3592.85,3556.01,3574.17,763.91821,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-10 00:00:00,54949.72,55199.0,54080.0,55049.15,13788.55433,3574.17,3585.24,3484.52,3530.62,867.95408,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-10 04:00:00,55049.16,56074.43,54850.0,55668.81,15429.10845,3530.62,3605.72,3505.19,3580.0,820.30752,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-10 08:00:00,55668.81,55928.0,54680.0,55144.99,14352.73087,3580.0,3595.0,3551.7,3562.8,736.3168,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-10 12:00:00,55145.0,55551.38,54638.0,55373.01,12625.99494,3562.8,3576.57,3525.32,3555.94,723.48323,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-10 16:00:00,55370.28,55523.36,55000.0,55450.25,11798.42221,3555.94,3560.77,3503.3,3528.06,831.78116,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-10 20:00:00,55450.25,56561.31,54333.85,54659.0,21243.025328,3528.06,3567.13,3410.0,3416.96,1137.61597,14847.5,14885.0,14805.8,14819.6,0.0
2021-10-11 00:00:00,54659.01,56750.0,54415.06,56507.09,13331.562059,3416.96,3520.49,3379.11,3519.21,1085.65463,14826.5,14843.6,14719.0,14758.7,0.0
2021-10-11 04:00:00,56505.05,57049.0,56142.85,56789.76,8050.995249,3519.21,3579.98,3504.49,3575.96,678.76591,14758.7,14792.8,14740.4,14785.8,0.0
2021-10-11 08:00:00,56789.76,56879.95,55862.78,56407.51,7651.44583,3575.96,3620.0,3534.98,3553.61,874.6026,14786.0,14814.3,14735.3,14767.2,0.0
2021-10-11 12:00:00,56406.68,57678.0,56092.33,57490.18,11163.009556,3553.61,3604.28,3549.48,3593.97,700.57921,14767.1,14781.5,14696.6,14747.0,0.0
2021-10-11 16:00:00,57490.17,57839.04,57168.67,57488.33,6722.160367,3593.97,3599.99,3514.01,3514.83,634.90519,14747.3,14911.6,14737.2,14850.5,0.0
2021-10-11 20:00:00,57488.33,57506.84,56800.0,57471.35,6013.99269,3514.83,3544.55,3469.43,3542.33,744.46863,14850.2,14850.2,14692.3,14699.8,0.0
2021-10-12 00:00:00,57471.35,57471.35,56400.0,56711.35,7661.14666,3542.33,3542.33,3450.01,3485.21,723.11235,14699.3,14710.4,14631.3,14644.4,0.0
2021-10-12 04:00:00,56711.36,57680.0,56558.0,57342.79,6572.08788,3485.21,3519.07,3455.47,3478.91,787.3693,14644.9,14667.3,14612.3,14652.3,0.0
2021-10-12 08:00:00,57342.79,57618.99,56680.0,57240.14,7093.9373,3478.91,3505.96,3412.58,3455.83,978.99306,14651.8,14719.1,14602.1,14712.2,0.0
